index,E_PV_batt,E_PV_curt,E_PV_grid,E_PV_load,E_char,E_cons,E_dis,E_grid_batt,E_grid_load,E_loss_Batt,E_loss_conv,E_loss_inv,E_loss_inv_PV,E_loss_inv_batt,E_loss_inv_grid,SOC,E_demand,E_PV,Export_price,price,Inv_P,Conv_P
2018-05-31 05:00:00-05:00,0.0,-0.0,0.0,108.9175,0.0,568.9158,0.0,0.0,568.9158,0.0,2.293,5.7325,5.7325,0.0,0.0,0.0,677.8333,116.943,0.1,0.0482,114.65,111.2105
2018-05-31 06:00:00-05:00,0.0,0.0,0.0,714.6179,0.0,57.5487,0.0,0.0,57.5487,0.0,15.0446,37.6115,37.6115,0.0,0.0,0.0,772.1667,767.274,0.1,0.0482,752.2294,729.6625
2018-05-31 07:00:00-05:00,0.0,1027.909,0.0,794.8333,0.0,0.0,0.0,0.0,0.0,0.0,16.7333,41.8333,41.8333,0.0,0.0,0.0,794.8333,1881.309,0.1,0.0645,836.6667,811.5667
2018-05-31 08:00:00-05:00,0.0,1831.1081,0.0,909.1667,0.0,0.0,0.0,0.0,0.0,0.0,19.1404,47.8509,47.8509,0.0,0.0,0.0,909.1667,2807.266,0.1,0.0645,957.0175,928.307
2018-05-31 09:00:00-05:00,69.9971,2704.6769,0.0,1013.1667,69.9971,0.0,0.0,0.0,0.0,5.2498,22.7298,53.3246,53.3246,0.0,0.0,64.7473,1013.1667,3863.895,0.1,0.0645,1066.4912,1105.8936
2018-05-31 10:00:00-05:00,0.0,2790.3358,0.0,1092.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9895,57.4737,57.4737,0.0,0.0,64.7473,1092.0,3962.799,0.1,0.0645,1149.4737,1114.9895
2018-05-31 11:00:00-05:00,0.0,3719.9542,0.0,1096.1667,0.0,0.0,0.0,0.0,0.0,0.0,23.0772,57.693,57.693,0.0,0.0,64.7473,1096.1667,4896.891,0.1,0.0645,1153.8596,1119.2439
2018-05-31 12:00:00-05:00,0.0,2120.8407,0.0,1126.5,0.0,0.0,0.0,0.0,0.0,0.0,23.7158,59.2895,59.2895,0.0,0.0,64.7473,1126.5,3330.346,0.1,0.0645,1185.7895,1150.2158
2018-05-31 13:00:00-05:00,0.0,2283.0284,0.0,1135.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8947,59.7368,59.7368,0.0,0.0,64.7473,1135.0,3501.66,0.1,0.0645,1194.7368,1158.8947
2018-05-31 14:00:00-05:00,0.0,2668.9695,0.0,1132.1667,0.0,0.0,0.0,0.0,0.0,0.0,23.8351,59.5877,59.5877,0.0,0.0,64.7473,1132.1667,3884.559,0.1,0.0645,1191.7544,1156.0018
2018-05-31 15:00:00-05:00,0.0,1864.3176,0.0,1145.1667,0.0,0.0,0.0,0.0,0.0,0.0,24.1088,60.2719,60.2719,0.0,0.0,64.7473,1145.1667,3093.865,0.1,0.0645,1205.4386,1169.2754
2018-05-31 16:00:00-05:00,1000.0,494.5468,0.0,1145.8333,1000.0,0.0,0.0,0.0,0.0,75.0,44.1228,60.307,60.307,0.0,0.0,989.7473,1145.8333,2744.81,0.1,0.0645,1206.1404,2189.9561
2018-05-31 17:00:00-05:00,0.0,821.8152,0.0,1128.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7474,59.3684,59.3684,0.0,0.0,989.7473,1128.0,2032.931,0.1,0.0645,1187.3684,1151.7474
2018-05-31 18:00:00-05:00,0.0,197.9975,0.0,1065.5,0.0,0.0,0.0,0.0,0.0,0.0,22.4316,56.0789,56.0789,0.0,0.0,989.7473,1065.5,1342.008,0.1,0.0645,1121.5789,1087.9316
2018-05-31 19:00:00-05:00,0.0,-0.0,0.0,423.9738,0.0,626.3595,0.0,0.0,626.3595,0.0,8.9258,22.3144,22.3144,0.0,0.0,989.7473,1050.3333,455.214,0.1,0.0645,446.2882,432.8996
2018-05-31 20:00:00-05:00,0.0,0.0,0.0,0.0,0.0,692.8333,354.2105,0.0,692.8333,0.0,0.0,17.7105,0.0,17.7105,0.0,635.5368,1029.3333,0.0,0.1,0.0645,371.9211,0.0
2018-05-31 21:00:00-05:00,0.0,0.0,0.0,0.0,0.0,615.9067,305.5368,0.0,615.9067,0.0,0.0,15.2768,0.0,15.2768,0.0,330.0,906.1667,0.0,0.1,0.0645,320.8137,0.0
2018-05-31 22:00:00-05:00,0.0,0.0,0.0,0.0,0.0,692.8333,185.4386,0.0,692.8333,0.0,0.0,9.2719,0.0,9.2719,0.0,144.5614,869.0,0.0,0.1,0.0645,194.7105,0.0
2018-05-31 23:00:00-05:00,0.0,0.0,0.0,0.0,0.0,692.8333,144.5614,0.0,692.8333,0.0,0.0,7.2281,0.0,7.2281,0.0,0.0,830.1667,0.0,0.1,0.0645,151.7895,0.0
2018-06-01 00:00:00-05:00,0.0,0.0,0.0,0.0,0.0,830.1667,0.0,0.0,830.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.1667,0.0,0.1,0.0482,0.0,0.0
2018-06-01 01:00:00-05:00,0.0,0.0,0.0,0.0,0.0,674.3333,0.0,0.0,674.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.3333,0.0,0.1,0.0482,0.0,0.0
2018-06-01 02:00:00-05:00,0.0,0.0,0.0,0.0,0.0,677.6667,0.0,0.0,677.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.6667,0.0,0.1,0.0482,0.0,0.0
2018-06-01 03:00:00-05:00,0.0,0.0,0.0,0.0,0.0,675.1667,0.0,0.0,675.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.1667,0.0,0.1,0.0482,0.0,0.0
2018-06-01 04:00:00-05:00,0.0,0.0,0.0,0.0,0.0,686.8333,0.0,0.0,686.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.8333,0.0,0.1,0.0482,0.0,0.0
2018-06-01 05:00:00-05:00,0.0,-0.0,0.0,159.858,0.0,505.3087,0.0,0.0,505.3087,0.0,3.3654,8.4136,8.4136,0.0,0.0,0.0,665.1667,171.637,0.1,0.0482,168.2716,163.2234
2018-06-01 06:00:00-05:00,0.0,0.0,0.0,631.1101,0.0,112.2232,0.0,0.0,112.2232,0.0,13.2865,33.2163,33.2163,0.0,0.0,0.0,743.3333,677.613,0.1,0.0482,664.3265,644.3967
2018-06-01 07:00:00-05:00,0.0,814.4722,0.0,782.6667,0.0,0.0,0.0,0.0,0.0,0.0,16.4772,41.193,41.193,0.0,0.0,0.0,782.6667,1654.809,0.1,0.0645,823.8596,799.1439
2018-06-01 08:00:00-05:00,0.0,1899.6013,0.0,909.8333,0.0,0.0,0.0,0.0,0.0,0.0,19.1544,47.886,47.886,0.0,0.0,0.0,909.8333,2876.475,0.1,0.0645,957.7193,928.9877
2018-06-01 09:00:00-05:00,1000.0,2003.0997,0.0,984.0,1000.0,0.0,0.0,0.0,0.0,75.0,40.7158,51.7895,51.7895,0.0,0.0,925.0,984.0,4079.605,0.1,0.0645,1035.7895,2024.7158
2018-06-01 10:00:00-05:00,69.9525,3608.5837,0.0,1068.0,69.9525,0.0,0.0,0.0,0.0,5.2464,23.8833,56.2105,56.2105,0.0,0.0,989.7061,1068.0,4826.63,0.1,0.0645,1124.2105,1161.8358
2018-06-01 11:00:00-05:00,0.0,4256.8066,0.0,1097.5,0.0,0.0,0.0,0.0,0.0,0.0,23.1053,57.7632,57.7632,0.0,0.0,989.7061,1097.5,5435.175,0.1,0.0645,1155.2632,1120.6053
2018-06-01 12:00:00-05:00,0.0,1994.9174,0.0,1084.3333,0.0,0.0,0.0,0.0,0.0,0.0,22.8281,57.0702,57.0702,0.0,0.0,989.7061,1084.3333,3159.149,0.1,0.0645,1141.4035,1107.1614
2018-06-01 13:00:00-05:00,0.0,1994.3702,0.0,1099.5,0.0,0.0,0.0,0.0,0.0,0.0,23.1474,57.8684,57.8684,0.0,0.0,989.7061,1099.5,3174.886,0.1,0.0645,1157.3684,1122.6474
2018-06-01 14:00:00-05:00,0.0,1493.3919,0.0,1105.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2632,58.1579,58.1579,0.0,0.0,989.7061,1105.0,2679.813,0.1,0.0645,1163.1579,1128.2632
2018-06-01 15:00:00-05:00,0.0,933.1068,0.0,1088.6667,0.0,0.0,0.0,0.0,0.0,0.0,22.9193,57.2982,57.2982,0.0,0.0,989.7061,1088.6667,2101.991,0.1,0.0645,1145.9649,1111.586
2018-06-01 16:00:00-05:00,0.0,88.3301,0.0,1067.3333,0.0,0.0,0.0,0.0,0.0,0.0,22.4702,56.1754,56.1754,0.0,0.0,989.7061,1067.3333,1234.309,0.1,0.0645,1123.5088,1089.8035
2018-06-01 17:00:00-05:00,0.0,-0.0,0.0,839.189,0.0,225.811,0.0,0.0,225.811,0.0,17.6671,44.1678,44.1678,0.0,0.0,989.7061,1065.0,901.024,0.1,0.0645,883.3569,856.8562
2018-06-01 18:00:00-05:00,0.0,-0.0,0.0,564.8281,0.0,457.0052,0.0,0.0,457.0052,0.0,11.8911,29.7278,29.7278,0.0,0.0,989.7061,1021.8333,606.447,0.1,0.0645,594.5559,576.7192
2018-06-01 19:00:00-05:00,0.0,-0.0,0.0,205.0314,0.0,807.8019,0.0,0.0,807.8019,0.0,4.3165,10.7911,10.7911,0.0,0.0,989.7061,1012.8333,220.139,0.1,0.0645,215.8225,209.3479
2018-06-01 20:00:00-05:00,0.0,0.0,0.0,0.0,0.0,830.1667,183.1579,0.0,830.1667,0.0,0.0,9.1579,0.0,9.1579,0.0,806.5482,1004.1667,0.0,0.1,0.0645,192.3158,0.0
2018-06-01 21:00:00-05:00,0.0,0.0,0.0,0.0,0.0,830.1667,100.5263,0.0,830.1667,0.0,0.0,5.0263,0.0,5.0263,0.0,706.0219,925.6667,0.0,0.1,0.0645,105.5526,0.0
2018-06-01 22:00:00-05:00,0.0,0.0,0.0,0.0,0.0,212.4459,697.7763,0.0,212.4459,0.0,0.0,34.8888,0.0,34.8888,0.0,8.2456,875.3333,0.0,0.1,0.0645,732.6651,0.0
2018-06-01 23:00:00-05:00,0.0,0.0,0.0,0.0,0.0,830.1667,8.2456,0.0,830.1667,0.0,0.0,0.4123,0.0,0.4123,0.0,0.0,838.0,0.0,0.1,0.0645,8.6579,0.0
2018-06-02 00:00:00-05:00,0.0,0.0,0.0,0.0,0.0,809.8333,0.0,0.0,809.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.8333,0.0,0.1,0.0482,0.0,0.0
2018-06-02 01:00:00-05:00,0.0,0.0,0.0,0.0,0.0,799.5,0.0,0.0,799.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.5,0.0,0.1,0.0482,0.0,0.0
2018-06-02 02:00:00-05:00,0.0,0.0,0.0,0.0,0.0,772.0,0.0,0.0,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.0,0.0,0.1,0.0482,0.0,0.0
2018-06-02 03:00:00-05:00,0.0,0.0,0.0,0.0,0.0,656.0,0.0,0.0,656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.0,0.0,0.1,0.0482,0.0,0.0
2018-06-02 04:00:00-05:00,0.0,0.0,0.0,0.0,0.0,667.5,0.0,0.0,667.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.5,0.0,0.1,0.0482,0.0,0.0
2018-06-02 05:00:00-05:00,0.0,-0.0,0.0,158.9275,0.0,472.2391,0.0,0.0,472.2391,0.0,3.3458,8.3646,8.3646,0.0,0.0,0.0,631.1667,170.638,0.1,0.0482,167.2922,162.2734
2018-06-02 06:00:00-05:00,0.0,-0.0,0.0,593.4147,0.0,123.752,0.0,0.0,123.752,0.0,12.4929,31.2324,31.2324,0.0,0.0,0.0,717.1667,637.14,0.1,0.0482,624.6471,605.9076
2018-06-02 07:00:00-05:00,0.0,202.7448,0.0,822.8333,0.0,0.0,0.0,0.0,0.0,0.0,17.3228,43.307,43.307,0.0,0.0,0.0,822.8333,1086.208,0.1,0.0645,866.1404,840.1561
2018-06-02 08:00:00-05:00,0.0,360.9462,0.0,938.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7474,49.3684,49.3684,0.0,0.0,0.0,938.0,1368.062,0.1,0.0645,987.3684,957.7474
2018-06-02 09:00:00-05:00,0.0,762.212,0.0,981.6667,0.0,0.0,0.0,0.0,0.0,0.0,20.6667,51.6667,51.6667,0.0,0.0,0.0,981.6667,1816.212,0.1,0.0645,1033.3333,1002.3333
2018-06-02 10:00:00-05:00,1000.0,1026.6905,0.0,1027.6667,1000.0,0.0,0.0,0.0,0.0,75.0,41.6351,54.0877,54.0877,0.0,0.0,925.0,1027.6667,3150.08,0.1,0.0645,1081.7544,2069.3018
2018-06-02 11:00:00-05:00,69.908,1680.0575,0.0,1059.5,69.908,0.0,0.0,0.0,0.0,5.2431,23.7034,55.7632,55.7632,0.0,0.0,989.6649,1059.5,2888.932,0.1,0.0645,1115.2632,1153.1114
2018-06-02 12:00:00-05:00,0.0,1192.4577,0.0,1066.1667,0.0,0.0,0.0,0.0,0.0,0.0,22.4456,56.114,56.114,0.0,0.0,989.6649,1066.1667,2337.184,0.1,0.0645,1122.2807,1088.6123
2018-06-02 13:00:00-05:00,0.0,1804.5199,0.0,1101.8333,0.0,0.0,0.0,0.0,0.0,0.0,23.1965,57.9912,57.9912,0.0,0.0,989.6649,1101.8333,2987.541,0.1,0.0645,1159.8246,1125.0298
2018-06-02 14:00:00-05:00,0.0,378.9262,0.0,1127.8333,0.0,0.0,0.0,0.0,0.0,0.0,23.7439,59.3596,59.3596,0.0,0.0,989.6649,1127.8333,1589.863,0.1,0.0645,1187.193,1151.5772
2018-06-02 15:00:00-05:00,0.0,1163.0537,0.0,1063.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3789,55.9474,55.9474,0.0,0.0,989.6649,1063.0,2304.38,0.1,0.0645,1118.9474,1085.3789
2018-06-02 16:00:00-05:00,0.0,1692.7471,0.0,1061.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3368,55.8421,55.8421,0.0,0.0,989.6649,1061.0,2831.926,0.1,0.0645,1116.8421,1083.3368
2018-06-02 17:00:00-05:00,0.0,1223.2587,0.0,1050.5,0.0,0.0,0.0,0.0,0.0,0.0,22.1158,55.2895,55.2895,0.0,0.0,989.6649,1050.5,2351.164,0.1,0.0645,1105.7895,1072.6158
2018-06-02 18:00:00-05:00,0.0,782.3685,0.0,1024.5,0.0,0.0,0.0,0.0,0.0,0.0,21.5684,53.9211,53.9211,0.0,0.0,989.6649,1024.5,1882.358,0.1,0.0645,1078.4211,1046.0684
2018-06-02 19:00:00-05:00,0.0,-0.0,0.0,453.4518,0.0,523.8816,0.0,0.0,523.8816,0.0,9.5464,23.8659,23.8659,0.0,0.0,989.6649,977.3333,486.864,0.1,0.0645,477.3176,462.9981
2018-06-02 20:00:00-05:00,0.0,0.0,0.0,0.0,0.0,809.8333,43.3333,0.0,809.8333,0.0,0.0,2.1667,0.0,2.1667,0.0,946.3315,851.0,0.0,0.1,0.0645,45.5,0.0
2018-06-02 21:00:00-05:00,0.0,0.0,0.0,0.0,0.0,809.8333,0.8772,0.0,809.8333,0.0,0.0,0.0439,0.0,0.0439,0.0,945.4543,810.6667,0.0,0.1,0.0645,0.9211,0.0
2018-06-02 22:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.0,806.6667,0.0,0.0,0.0,0.0,40.3333,0.0,40.3333,0.0,138.7877,766.3333,0.0,0.1,0.0645,847.0,0.0
2018-06-02 23:00:00-05:00,0.0,0.0,0.0,0.0,0.0,532.985,138.7877,0.0,532.985,0.0,0.0,6.9394,0.0,6.9394,0.0,0.0,664.8333,0.0,0.1,0.0645,145.7271,0.0
2018-06-03 00:00:00-05:00,0.0,0.0,0.0,0.0,0.0,679.0,0.0,0.0,679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.0,0.0,0.1,0.0482,0.0,0.0
2018-06-03 01:00:00-05:00,0.0,0.0,0.0,0.0,0.0,642.8333,0.0,0.0,642.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.8333,0.0,0.1,0.0482,0.0,0.0
2018-06-03 02:00:00-05:00,0.0,0.0,0.0,0.0,0.0,625.6667,0.0,0.0,625.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.6667,0.0,0.1,0.0482,0.0,0.0
2018-06-03 03:00:00-05:00,0.0,0.0,0.0,0.0,0.0,639.5,0.0,0.0,639.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.5,0.0,0.1,0.0482,0.0,0.0
2018-06-03 04:00:00-05:00,0.0,0.0,0.0,0.0,0.0,631.8333,0.0,0.0,631.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.8333,0.0,0.1,0.0482,0.0,0.0
2018-06-03 05:00:00-05:00,0.0,-0.0,0.0,161.12,0.0,458.38,0.0,0.0,458.38,0.0,3.392,8.48,8.48,0.0,0.0,0.0,619.5,172.992,0.1,0.0482,169.6,164.512
2018-06-03 06:00:00-05:00,0.0,18.8364,0.0,618.6667,0.0,0.0,0.0,0.0,0.0,0.0,13.0246,32.5614,32.5614,0.0,0.0,0.0,618.6667,683.089,0.1,0.0482,651.2281,631.6912
2018-06-03 07:00:00-05:00,0.0,995.3431,0.0,658.8333,0.0,0.0,0.0,0.0,0.0,0.0,13.8702,34.6754,34.6754,0.0,0.0,0.0,658.8333,1702.722,0.1,0.0645,693.5088,672.7035
2018-06-03 08:00:00-05:00,0.0,2320.0667,0.0,670.3333,0.0,0.0,0.0,0.0,0.0,0.0,14.1123,35.2807,35.2807,0.0,0.0,0.0,670.3333,3039.793,0.1,0.0645,705.614,684.4456
2018-06-03 09:00:00-05:00,0.0,3455.7836,0.0,676.3333,0.0,0.0,0.0,0.0,0.0,0.0,14.2386,35.5965,35.5965,0.0,0.0,0.0,676.3333,4181.952,0.1,0.0645,711.9298,690.5719
2018-06-03 10:00:00-05:00,0.0,4209.8654,0.0,736.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4947,38.7368,38.7368,0.0,0.0,0.0,736.0,5000.097,0.1,0.0645,774.7368,751.4947
2018-06-03 11:00:00-05:00,0.0,4614.0048,0.0,778.5,0.0,0.0,0.0,0.0,0.0,0.0,16.3895,40.9737,40.9737,0.0,0.0,0.0,778.5,5449.868,0.1,0.0645,819.4737,794.8895
2018-06-03 12:00:00-05:00,0.0,4657.7131,0.0,798.1667,0.0,0.0,0.0,0.0,0.0,0.0,16.8035,42.0088,42.0088,0.0,0.0,0.0,798.1667,5514.692,0.1,0.0645,840.1754,814.9702
2018-06-03 13:00:00-05:00,0.0,4623.8142,0.0,808.1667,0.0,0.0,0.0,0.0,0.0,0.0,17.014,42.5351,42.5351,0.0,0.0,0.0,808.1667,5491.53,0.1,0.0645,850.7018,825.1807
2018-06-03 14:00:00-05:00,0.0,4484.9157,0.0,809.8333,0.0,0.0,0.0,0.0,0.0,0.0,17.0491,42.6228,42.6228,0.0,0.0,0.0,809.8333,5354.421,0.1,0.0645,852.4561,826.8825
2018-06-03 15:00:00-05:00,0.0,3954.2926,0.0,815.6667,0.0,0.0,0.0,0.0,0.0,0.0,17.1719,42.9298,42.9298,0.0,0.0,0.0,815.6667,4830.061,0.1,0.0645,858.5965,832.8386
2018-06-03 16:00:00-05:00,69.8634,3062.8366,0.0,833.5,69.8634,0.0,0.0,0.0,0.0,5.2398,18.9446,43.8684,43.8684,0.0,0.0,64.6236,833.5,4029.013,0.1,0.0645,877.3684,922.308
2018-06-03 17:00:00-05:00,1000.0,1070.8938,0.0,854.5,1000.0,0.0,0.0,0.0,0.0,75.0,37.9895,44.9737,44.9737,0.0,0.0,989.6236,854.5,3008.357,0.1,0.0645,899.4737,1892.4895
2018-06-03 18:00:00-05:00,0.0,862.57,0.0,848.6667,0.0,0.0,0.0,0.0,0.0,0.0,17.8667,44.6667,44.6667,0.0,0.0,989.6236,848.6667,1773.77,0.1,0.0645,893.3333,866.5333
2018-06-03 19:00:00-05:00,0.0,-0.0,0.0,550.1264,0.0,276.8736,0.0,0.0,276.8736,0.0,11.5816,28.954,28.954,0.0,0.0,989.6236,827.0,590.662,0.1,0.0645,579.0804,561.708
2018-06-03 20:00:00-05:00,0.0,0.0,0.0,0.0,0.0,679.0,98.5965,0.0,679.0,0.0,0.0,4.9298,0.0,4.9298,0.0,891.0271,772.6667,0.0,0.1,0.0645,103.5263,0.0
2018-06-03 21:00:00-05:00,0.0,0.0,0.0,0.0,0.0,679.0,230.1754,0.0,679.0,0.0,0.0,11.5088,0.0,11.5088,0.0,660.8517,897.6667,0.0,0.1,0.0645,241.6842,0.0
2018-06-03 22:00:00-05:00,0.0,0.0,0.0,0.0,0.0,531.6909,389.0973,0.0,531.6909,0.0,0.0,19.4549,0.0,19.4549,0.0,271.7544,901.3333,0.0,0.1,0.0645,408.5522,0.0
2018-06-03 23:00:00-05:00,0.0,0.0,0.0,0.0,0.0,679.0,271.7544,0.0,679.0,0.0,0.0,13.5877,0.0,13.5877,0.0,0.0,937.1667,0.0,0.1,0.0645,285.3421,0.0
2018-06-04 00:00:00-05:00,0.0,0.0,0.0,0.0,0.0,810.6667,0.0,0.0,810.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.6667,0.0,0.1,0.0482,0.0,0.0
2018-06-04 01:00:00-05:00,0.0,0.0,0.0,0.0,0.0,712.1667,0.0,0.0,712.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.1667,0.0,0.1,0.0482,0.0,0.0
2018-06-04 02:00:00-05:00,0.0,0.0,0.0,0.0,0.0,654.8333,0.0,0.0,654.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.8333,0.0,0.1,0.0482,0.0,0.0
2018-06-04 03:00:00-05:00,0.0,0.0,0.0,0.0,0.0,649.3333,0.0,0.0,649.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.3333,0.0,0.1,0.0482,0.0,0.0
2018-06-04 04:00:00-05:00,0.0,0.0,0.0,0.0,0.0,637.5,0.0,0.0,637.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.5,0.0,0.1,0.0482,0.0,0.0
2018-06-04 05:00:00-05:00,146.6294,0.0,0.0,0.0,230.9599,710.9356,0.0,84.3305,622.1667,17.322,2.9326,4.4384,0.0,0.0,4.4384,213.6379,622.1667,149.562,0.1,0.0482,4.4384,149.562
2018-06-04 06:00:00-05:00,741.1255,0.0,0.0,0.0,741.1255,668.5,0.0,0.0,668.5,55.5844,14.8225,0.0,0.0,0.0,0.0,899.179,668.5,755.948,0.1,0.0482,0.0,755.948
2018-06-04 07:00:00-05:00,46.3897,0.0,0.0,723.5,46.3897,0.0,0.0,0.0,0.0,3.4792,16.1594,38.0789,38.0789,0.0,0.0,942.0894,723.5,824.128,0.1,0.0645,761.5789,786.0491
2018-06-04 08:00:00-05:00,-0.0,0.0,0.0,702.3536,-0.0,0.0,137.3471,0.0,0.0,-0.0,14.7864,43.8333,36.966,6.8674,0.0,804.7424,832.8333,754.106,0.1,0.0645,883.534,717.14
2018-06-04 09:00:00-05:00,0.0,0.0,0.0,334.7921,0.0,0.0,625.482,0.0,0.0,0.0,7.0483,48.8947,17.6206,31.2741,0.0,179.2604,929.0,359.461,0.1,0.0645,1009.1688,341.8404
2018-06-04 10:00:00-05:00,0.0,-0.0,0.0,857.036,0.0,0.0,179.2604,0.0,0.0,0.0,18.0429,54.0702,45.1072,8.963,0.0,0.0,1027.3333,920.186,0.1,0.0645,1090.3665,875.0788
2018-06-04 11:00:00-05:00,0.0,1358.8031,0.0,1057.8333,0.0,0.0,0.0,0.0,0.0,0.0,22.2702,55.6754,55.6754,0.0,0.0,0.0,1057.8333,2494.582,0.1,0.0645,1113.5088,1080.1035
2018-06-04 12:00:00-05:00,0.0,2406.2189,0.0,1047.8333,0.0,0.0,0.0,0.0,0.0,0.0,22.0596,55.1491,55.1491,0.0,0.0,0.0,1047.8333,3531.261,0.1,0.0645,1102.9825,1069.893
2018-06-04 13:00:00-05:00,1000.0,545.7692,0.0,1071.0,1000.0,0.0,0.0,0.0,0.0,75.0,42.5474,56.3684,56.3684,0.0,0.0,925.0,1071.0,2715.685,0.1,0.0645,1127.3684,2113.5474
2018-06-04 14:00:00-05:00,0.0,803.3125,0.0,1065.6667,0.0,0.0,0.0,0.0,0.0,0.0,22.4351,56.0877,56.0877,0.0,0.0,925.0,1065.6667,1947.502,0.1,0.0645,1121.7544,1088.1018
2018-06-04 15:00:00-05:00,0.0,2099.7396,0.0,1053.3333,0.0,0.0,0.0,0.0,0.0,0.0,22.1754,55.4386,55.4386,0.0,0.0,925.0,1053.3333,3230.687,0.1,0.0645,1108.7719,1075.5088
2018-06-04 16:00:00-05:00,0.0,2026.0311,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9368,54.8421,54.8421,0.0,0.0,925.0,1042.0,3144.81,0.1,0.0645,1096.8421,1063.9368
2018-06-04 17:00:00-05:00,0.0,1461.1149,0.0,994.1667,0.0,0.0,0.0,0.0,0.0,0.0,20.9298,52.3246,52.3246,0.0,0.0,925.0,994.1667,2528.536,0.1,0.0645,1046.4912,1015.0965
2018-06-04 18:00:00-05:00,69.8188,379.3842,0.0,941.8333,69.8188,0.0,0.0,0.0,0.0,5.2364,21.2244,49.5702,49.5702,0.0,0.0,989.5824,941.8333,1461.831,0.1,0.0645,991.4035,1032.8766
2018-06-04 19:00:00-05:00,0.0,-0.0,0.0,593.7593,0.0,298.4074,0.0,0.0,298.4074,0.0,12.5002,31.2505,31.2505,0.0,0.0,989.5824,892.1667,637.51,0.1,0.0645,625.0098,606.2595
2018-06-04 20:00:00-05:00,0.0,0.0,0.0,0.0,0.0,580.7301,278.3543,0.0,580.7301,0.0,0.0,13.9177,0.0,13.9177,0.0,711.2281,845.1667,0.0,0.1,0.0645,292.272,0.0
2018-06-04 21:00:00-05:00,0.0,0.0,0.0,0.0,0.0,790.3333,0.0,0.0,790.3333,0.0,0.0,0.0,0.0,0.0,0.0,711.2281,790.3333,0.0,0.1,0.0645,0.0,0.0
2018-06-04 22:00:00-05:00,0.0,0.0,0.0,0.0,0.0,752.6667,0.0,0.0,752.6667,0.0,0.0,0.0,0.0,0.0,0.0,711.2281,752.6667,0.0,0.1,0.0645,0.0,0.0
2018-06-04 23:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.0,711.2281,0.0,0.0,0.0,0.0,35.5614,0.0,35.5614,0.0,0.0,675.6667,0.0,0.1,0.0645,746.7895,0.0
2018-06-05 00:00:00-05:00,0.0,0.0,0.0,0.0,0.0,670.0,0.0,0.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0,0.0,0.1,0.0482,0.0,0.0
2018-06-05 01:00:00-05:00,0.0,0.0,0.0,0.0,0.0,661.0,0.0,0.0,661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,0.0,0.1,0.0482,0.0,0.0
2018-06-05 02:00:00-05:00,0.0,0.0,0.0,0.0,0.0,621.1667,0.0,0.0,621.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.1667,0.0,0.1,0.0482,0.0,0.0
2018-06-05 03:00:00-05:00,0.0,0.0,0.0,0.0,0.0,617.0,0.0,0.0,617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,0.0,0.1,0.0482,0.0,0.0
2018-06-05 04:00:00-05:00,0.0,0.0,0.0,0.0,0.0,624.8333,0.0,0.0,624.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.8333,0.0,0.1,0.0482,0.0,0.0
2018-06-05 05:00:00-05:00,0.0,-0.0,0.0,166.2761,0.0,465.0573,0.0,0.0,465.0573,0.0,3.5005,8.7514,8.7514,0.0,0.0,0.0,631.3333,178.528,0.1,0.0482,175.0275,169.7766
