index,E_PV_batt,E_PV_curt,E_PV_grid,E_PV_load,E_PV_load_autocons,E_PV_load_cons,E_char,E_cons,E_dis,E_grid_batt,E_grid_load,E_loss_Batt,E_loss_conv,E_loss_inv,E_loss_inv_PV,E_loss_inv_batt,E_loss_inv_grid,SOC,E_demand,E_PV,Export_price,price,Inv_P,Conv_P
2018-01-01 00:00:00-06:00,0.0,0.0,0.0,0.0,0,0,122.5227,1215.1379,0.0,122.5227,1086.1667,9.1892,0.0,6.4486,0.0,0.0,6.4486,113.3335,1086.1667,0.0,0.1,0.067,6.4486,0.0
2018-01-01 01:00:00-06:00,0.0,0.0,0.0,0.0,0,0,113.9727,1215.1379,0.0,113.9727,1095.1667,8.5479,0.0,5.9986,0.0,0.0,5.9986,218.7582,1095.1667,0.0,0.1,0.067,5.9986,0.0
2018-01-01 02:00:00-06:00,0.0,0.0,0.0,0.0,0,0,101.781,1215.1379,0.0,101.781,1108.0,7.6336,0.0,5.3569,0.0,0.0,5.3569,312.9056,1108.0,0.0,0.1,0.067,5.3569,0.0
2018-01-01 03:00:00-06:00,0.0,0.0,0.0,0.0,0,0,64.8893,1215.1379,0.0,64.8893,1146.8333,4.8667,0.0,3.4152,0.0,0.0,3.4152,372.9282,1146.8333,0.0,0.1,0.067,3.4152,0.0
2018-01-01 04:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1215.1379,7.925,0.0,1215.1379,0.0,0.0,0.3963,0.0,0.3963,0.0,365.0032,1222.6667,0.0,0.1,0.067,8.3213,0.0
2018-01-01 05:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1215.1379,36.8724,0.0,1215.1379,0.0,0.0,1.8436,0.0,1.8436,0.0,328.1308,1250.1667,0.0,0.1,0.067,38.716,0.0
2018-01-01 06:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1215.1379,118.4513,0.0,1215.1379,0.0,0.0,5.9226,0.0,5.9226,0.0,209.6794,1327.6667,0.0,0.1,0.0967,124.3739,0.0
2018-01-01 07:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1215.1379,209.6794,0.0,1215.1379,0.0,0.0,10.484,0.0,10.484,0.0,0.0,1414.3333,0.0,0.1,0.0967,220.1634,0.0
2018-01-01 08:00:00-06:00,0.0,65.3576,0.0,366.0,366,0,0.0,1120.6667,0.0,0.0,1120.6667,0.0,7.7053,19.2632,19.2632,0.0,0.0,0.0,1486.6667,458.326,0.1,0.0967,385.2632,373.7053
2018-01-01 09:00:00-06:00,0.0,85.1756,0.0,477.0,477,0,0.0,1049.3333,0.0,0.0,1049.3333,0.0,10.0421,25.1053,25.1053,0.0,0.0,0.0,1526.3333,597.323,0.1,0.1138,502.1053,487.0421
2018-01-01 10:00:00-06:00,0.0,158.4227,0.0,892.0,892,0,0.0,581.3333,0.0,0.0,581.3333,0.0,18.7789,46.9474,46.9474,0.0,0.0,0.0,1473.3333,1116.149,0.1,0.1138,938.9474,910.7789
2018-01-01 11:00:00-06:00,0.0,0.0,153.738,1396.8333,1000,664,0.0,0.0,0.0,0.0,0.0,0.0,32.6436,81.609,81.609,0.0,0.0,0.0,1396.8333,1664.824,0.1,0.0967,1899.3471,1850.3816
2018-01-01 12:00:00-06:00,0.0,78.1598,0.0,1310.5,1000,485,85.5462,90.0486,0.0,85.5462,0.0,6.416,27.5895,73.4761,68.9737,0.0,4.5024,79.1302,1310.5,1485.223,0.1,0.0967,1558.4761,1512.5895
2018-01-01 13:00:00-06:00,339.0,309.9058,0.0,1304.0,1000,304,1492.7477,1215.1379,0.0,1153.7477,0.6667,111.9561,34.2326,129.3551,68.6316,0.0,60.7236,1459.9218,1304.6667,2055.77,0.1,0.0967,1433.3551,1677.2326
2018-01-01 14:00:00-06:00,0.0,121.087,0.0,684.0,684,0,0.0,579.8333,0.0,0.0,579.8333,0.0,14.4,36.0,36.0,0.0,0.0,1459.9218,1263.8333,855.487,0.1,0.0967,720.0,698.4
2018-01-01 15:00:00-06:00,0.0,13.1661,0.0,73.0,73,0,0.0,1215.1379,31.0829,0.0,1215.1379,0.0,1.5368,5.3963,3.8421,1.5541,0.0,1428.8389,1317.6667,91.545,0.1,0.0967,109.4792,74.5368
2018-01-01 16:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1215.1379,172.6619,0.0,1215.1379,0.0,0.0,8.6331,0.0,8.6331,0.0,1256.177,1379.1667,0.0,0.1,0.0967,181.295,0.0
2018-01-01 17:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1215.1379,108.4513,0.0,1215.1379,0.0,0.0,5.4226,0.0,5.4226,0.0,1147.7256,1318.1667,0.0,0.1,0.0967,113.8739,0.0
2018-01-01 18:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1215.1379,117.5742,0.0,1215.1379,0.0,0.0,5.8787,0.0,5.8787,0.0,1030.1515,1326.8333,0.0,0.1,0.0967,123.4529,0.0
2018-01-01 19:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1215.1379,220.9075,0.0,1215.1379,0.0,0.0,11.0454,0.0,11.0454,0.0,809.244,1425.0,0.0,0.1,0.1138,231.9529,0.0
2018-01-01 20:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1215.1379,166.5215,0.0,1215.1379,0.0,0.0,8.3261,0.0,8.3261,0.0,642.7225,1373.3333,0.0,0.1,0.1138,174.8476,0.0
2018-01-01 21:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1215.1379,186.1706,0.0,1215.1379,0.0,0.0,9.3085,0.0,9.3085,0.0,456.5518,1392.0,0.0,0.1,0.0967,195.4792,0.0
2018-01-01 22:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1215.1379,190.7321,0.0,1215.1379,0.0,0.0,9.5366,0.0,9.5366,0.0,265.8198,1396.3333,0.0,0.1,0.0967,200.2687,0.0
2018-01-01 23:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1215.1379,265.8198,0.0,1215.1379,0.0,0.0,13.291,0.0,13.291,0.0,0.0,1467.6667,0.0,0.1,0.067,279.1108,0.0
2018-01-02 00:00:00-06:00,0.0,0.0,0.0,0.0,0,0,687.2826,2618.9553,0.0,687.2826,1895.5,51.5462,0.0,36.1728,0.0,0.0,36.1728,635.7364,1895.5,0.0,0.1,0.067,36.1728,0.0
2018-01-02 01:00:00-06:00,0.0,0.0,0.0,0.0,0,0,216.0826,2618.9553,0.0,216.0826,2391.5,16.2062,0.0,11.3728,0.0,0.0,11.3728,835.6127,2391.5,0.0,0.1,0.067,11.3728,0.0
2018-01-02 02:00:00-06:00,0.0,0.0,0.0,0.0,0,0,220.5159,2618.9553,0.0,220.5159,2386.8333,16.5387,0.0,11.6061,0.0,0.0,11.6061,1039.5899,2386.8333,0.0,0.1,0.067,11.6061,0.0
2018-01-02 03:00:00-06:00,0.0,0.0,0.0,0.0,0,0,78.6492,2618.9553,0.0,78.6492,2536.1667,5.8987,0.0,4.1394,0.0,0.0,4.1394,1112.3404,2536.1667,0.0,0.1,0.067,4.1394,0.0
2018-01-02 04:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,2618.9553,218.2926,0.0,2618.9553,0.0,0.0,10.9146,0.0,10.9146,0.0,894.0478,2826.3333,0.0,0.1,0.067,229.2073,0.0
2018-01-02 05:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,2618.9553,341.626,0.0,2618.9553,0.0,0.0,17.0813,0.0,17.0813,0.0,552.4218,2943.5,0.0,0.1,0.067,358.7073,0.0
2018-01-02 06:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,2618.9553,388.4681,0.0,2618.9553,0.0,0.0,19.4234,0.0,19.4234,0.0,163.9537,2988.0,0.0,0.1,0.0967,407.8915,0.0
2018-01-02 07:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,2618.9553,134.2576,0.0,2618.9553,0.0,0.0,6.7129,0.0,6.7129,0.0,29.6962,2746.5,0.0,0.1,0.0967,140.9704,0.0
2018-01-02 08:00:00-06:00,0.0,25.3963,0.0,137.0,137,0,0.0,2618.9553,29.6962,0.0,2618.9553,0.0,2.8842,8.6953,7.2105,1.4848,0.0,0.0,2784.1667,172.491,0.1,0.0967,175.3915,139.8842
2018-01-02 09:00:00-06:00,0.0,81.7593,0.0,460.0,460,0,0.0,2282.8333,0.0,0.0,2282.8333,0.0,9.6842,24.2105,24.2105,0.0,0.0,0.0,2742.8333,575.654,0.1,0.0967,484.2105,469.6842
2018-01-02 10:00:00-06:00,0.0,136.2872,0.0,767.0,767,0,0.0,1469.0,0.0,0.0,1469.0,0.0,16.1474,40.3684,40.3684,0.0,0.0,0.0,2236.0,959.803,0.1,0.0967,807.3684,783.1474
2018-01-02 11:00:00-06:00,0.0,156.6008,0.0,883.0,883,0,0.0,933.1667,0.0,0.0,933.1667,0.0,18.5895,46.4737,46.4737,0.0,0.0,0.0,1816.1667,1104.664,0.1,0.0967,929.4737,901.5895
2018-01-02 12:00:00-06:00,0.0,67.9173,0.0,384.0,384,0,0.0,1065.0,0.0,0.0,1065.0,0.0,8.0842,20.2105,20.2105,0.0,0.0,0.0,1449.0,480.212,0.1,0.0967,404.2105,392.0842
2018-01-02 13:00:00-06:00,0.0,84.9633,0.0,476.0,476,0,0.0,953.0,0.0,0.0,953.0,0.0,10.0211,25.0526,25.0526,0.0,0.0,0.0,1429.0,596.037,0.1,0.0967,501.0526,486.0211
2018-01-02 14:00:00-06:00,0.0,40.8011,0.0,225.0,225,0,0.0,1159.0,0.0,0.0,1159.0,0.0,4.7368,11.8421,11.8421,0.0,0.0,0.0,1384.0,282.38,0.1,0.0967,236.8421,229.7368
2018-01-02 15:00:00-06:00,0.0,26.6871,0.0,146.0,146,0,0.0,1202.3333,0.0,0.0,1202.3333,0.0,3.0737,7.6842,7.6842,0.0,0.0,0.0,1348.3333,183.445,0.1,0.0967,153.6842,149.0737
2018-01-02 16:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1300.6667,0.0,0.0,1300.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.6667,0.0,0.1,0.0967,0.0,0.0
2018-01-02 17:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1652.5,0.0,0.0,1652.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1652.5,0.0,0.1,0.0967,0.0,0.0
2018-01-02 18:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1807.0,0.0,0.0,1807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1807.0,0.0,0.1,0.0967,0.0,0.0
2018-01-02 19:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1676.8333,0.0,0.0,1676.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676.8333,0.0,0.1,0.0967,0.0,0.0
2018-01-02 20:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1601.5,0.0,0.0,1601.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1601.5,0.0,0.1,0.0967,0.0,0.0
2018-01-02 21:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1505.6667,0.0,0.0,1505.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505.6667,0.0,0.1,0.0967,0.0,0.0
2018-01-02 22:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1487.6667,0.0,0.0,1487.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1487.6667,0.0,0.1,0.0967,0.0,0.0
2018-01-02 23:00:00-06:00,0.0,0.0,0.0,0.0,0,0,-0.0,1522.6667,0.0,-0.0,1522.6667,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1522.6667,0.0,0.1,0.067,-0.0,0.0
2018-01-03 00:00:00-06:00,0.0,0.0,0.0,0.0,0,0,191.2721,1692.3391,0.0,191.2721,1491.0,14.3454,0.0,10.067,0.0,0.0,10.067,176.9267,1491.0,0.0,0.1,0.067,10.067,0.0
2018-01-03 01:00:00-06:00,0.0,0.0,0.0,0.0,0,0,185.4138,1692.3391,0.0,185.4138,1497.1667,13.906,0.0,9.7586,0.0,0.0,9.7586,348.4345,1497.1667,0.0,0.1,0.067,9.7586,0.0
2018-01-03 02:00:00-06:00,0.0,0.0,0.0,0.0,0,0,95.7971,1692.3391,0.0,95.7971,1591.5,7.1848,0.0,5.042,0.0,0.0,5.042,437.0469,1591.5,0.0,0.1,0.067,5.042,0.0
2018-01-03 03:00:00-06:00,0.0,0.0,0.0,0.0,0,0,71.2555,1692.3391,0.0,71.2555,1617.3333,5.3442,0.0,3.7503,0.0,0.0,3.7503,502.9582,1617.3333,0.0,0.1,0.067,3.7503,0.0
2018-01-03 04:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1692.3391,7.3624,0.0,1692.3391,0.0,0.0,0.3681,0.0,0.3681,0.0,495.5958,1699.3333,0.0,0.1,0.067,7.7305,0.0
2018-01-03 05:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1692.3391,14.3799,0.0,1692.3391,0.0,0.0,0.719,0.0,0.719,0.0,481.2159,1706.0,0.0,0.1,0.067,15.0989,0.0
2018-01-03 06:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1692.3391,175.2571,0.0,1692.3391,0.0,0.0,8.7629,0.0,8.7629,0.0,305.9588,1858.8333,0.0,0.1,0.0967,184.0199,0.0
2018-01-03 07:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1692.3391,305.9588,0.0,1692.3391,0.0,0.0,15.2979,0.0,15.2979,0.0,0.0,1983.0,0.0,0.1,0.0967,321.2568,0.0
2018-01-03 08:00:00-06:00,0.0,73.0617,0.0,414.0,414,0,0.0,1670.1667,0.0,0.0,1670.1667,0.0,8.7158,21.7895,21.7895,0.0,0.0,0.0,2084.1667,517.567,0.1,0.0967,435.7895,422.7158
2018-01-03 09:00:00-06:00,0.0,165.0024,0.0,929.0,929,0,0.0,735.0,0.0,0.0,735.0,0.0,19.5579,48.8947,48.8947,0.0,0.0,0.0,1664.0,1162.455,0.1,0.1138,977.8947,948.5579
2018-01-03 10:00:00-06:00,56.0,284.1811,0.0,1533.0,1000,533,56.0,0.6667,0.0,0.0,0.6667,4.2,33.3937,80.6842,80.6842,0.0,0.0,51.8,1533.6667,1987.259,0.1,0.1138,1613.6842,1622.3937
2018-01-03 11:00:00-06:00,436.0,0.0,319.435,1372.0,1000,372,436.0,0.0,0.0,0.0,0.0,32.7,44.3292,89.0229,89.0229,0.0,0.0,455.1,1372.0,2260.787,0.1,0.0967,1780.4578,2171.7641
2018-01-03 12:00:00-06:00,406.0,338.5362,0.0,1378.0,1000,378,406.0,1.0,0.0,0.0,1.0,30.45,37.1305,72.5263,72.5263,0.0,0.0,830.65,1379.0,2232.193,0.1,0.0967,1450.5263,1821.1305
2018-01-03 13:00:00-06:00,0.0,160.0944,0.0,907.0,907,0,0.0,480.5,0.0,0.0,480.5,0.0,19.0947,47.7368,47.7368,0.0,0.0,830.65,1387.5,1133.926,0.1,0.0967,954.7368,926.0947
2018-01-03 14:00:00-06:00,0.0,68.9728,0.0,389.0,389,0,0.0,945.1667,0.0,0.0,945.1667,0.0,8.1895,20.4737,20.4737,0.0,0.0,830.65,1334.1667,486.636,0.1,0.0967,409.4737,397.1895
2018-01-03 15:00:00-06:00,0.0,3.9923,0.0,16.0,16,0,0.0,1308.5,0.0,0.0,1308.5,0.0,0.3368,0.8421,0.8421,0.0,0.0,830.65,1324.5,21.1712,0.1,0.0967,16.8421,16.3368
2018-01-03 16:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1692.3391,256.3097,0.0,1692.3391,0.0,0.0,12.8155,0.0,12.8155,0.0,574.3403,1935.8333,0.0,0.1,0.0967,269.1252,0.0
2018-01-03 17:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1692.3391,235.9588,0.0,1692.3391,0.0,0.0,11.7979,0.0,11.7979,0.0,338.3814,1916.5,0.0,0.1,0.0967,247.7568,0.0
2018-01-03 18:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1692.3391,8.2395,0.0,1692.3391,0.0,0.0,0.412,0.0,0.412,0.0,330.1419,1700.1667,0.0,0.1,0.0967,8.6515,0.0
2018-01-03 19:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1425.8537,199.6277,0.0,1425.8537,0.0,0.0,9.9814,0.0,9.9814,0.0,130.5142,1615.5,0.0,0.1,0.1138,209.6091,0.0
2018-01-03 20:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1606.0,0.0,0.0,1606.0,0.0,0.0,0.0,0.0,0.0,0.0,130.5142,1606.0,0.0,0.1,0.1138,0.0,0.0
2018-01-03 21:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1646.3333,0.0,0.0,1646.3333,0.0,0.0,0.0,0.0,0.0,0.0,130.5142,1646.3333,0.0,0.1,0.0967,0.0,0.0
2018-01-03 22:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1692.3391,3.8536,0.0,1692.3391,0.0,0.0,0.1927,0.0,0.1927,0.0,126.6606,1696.0,0.0,0.1,0.0967,4.0463,0.0
2018-01-03 23:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1692.3391,126.6606,0.0,1692.3391,0.0,0.0,6.333,0.0,6.333,0.0,-0.0,1812.6667,0.0,0.1,0.067,132.9936,0.0
2018-01-04 00:00:00-06:00,0.0,0.0,0.0,0.0,0,0,301.4417,2203.4738,0.0,301.4417,1886.1667,22.6081,0.0,15.8654,0.0,0.0,15.8654,278.8336,1886.1667,0.0,0.1,0.067,15.8654,0.0
2018-01-04 01:00:00-06:00,0.0,0.0,0.0,0.0,0,0,238.1084,2203.4738,0.0,238.1084,1952.8333,17.8581,0.0,12.532,0.0,0.0,12.532,499.0839,1952.8333,0.0,0.1,0.067,12.532,0.0
2018-01-04 02:00:00-06:00,0.0,0.0,0.0,0.0,0,0,193.4584,2203.4738,0.0,193.4584,1999.8333,14.5094,0.0,10.182,0.0,0.0,10.182,678.0329,1999.8333,0.0,0.1,0.067,10.182,0.0
2018-01-04 03:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,2203.4738,35.4662,0.0,2203.4738,0.0,0.0,1.7733,0.0,1.7733,0.0,642.5667,2237.1667,0.0,0.1,0.067,37.2395,0.0
2018-01-04 04:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,2203.4738,87.9224,0.0,2203.4738,0.0,0.0,4.3961,0.0,4.3961,0.0,554.6443,2287.0,0.0,0.1,0.067,92.3185,0.0
2018-01-04 05:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,2203.4738,103.1855,0.0,2203.4738,0.0,0.0,5.1593,0.0,5.1593,0.0,451.4588,2301.5,0.0,0.1,0.067,108.3448,0.0
2018-01-04 06:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,2203.4738,168.2732,0.0,2203.4738,0.0,0.0,8.4137,0.0,8.4137,0.0,283.1855,2363.3333,0.0,0.1,0.0967,176.6869,0.0
2018-01-04 07:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,2203.4738,283.1855,0.0,2203.4738,0.0,0.0,14.1593,0.0,14.1593,0.0,0.0,2472.5,0.0,0.1,0.0967,297.3448,0.0
2018-01-04 08:00:00-06:00,0.0,74.0297,0.0,414.0,414,0,0.0,2181.5,0.0,0.0,2181.5,0.0,8.7158,21.7895,21.7895,0.0,0.0,0.0,2595.5,518.535,0.1,0.0967,435.7895,422.7158
2018-01-04 09:00:00-06:00,0.0,0.0,0.0,1183.2492,1000,270,0.0,1024.4175,0.0,0.0,1024.4175,0.0,24.9105,62.2763,62.2763,0.0,0.0,0.0,2207.6667,1270.436,0.1,0.1138,1332.2763,1294.9105
2018-01-04 10:00:00-06:00,0.0,-0.0,0.0,1893.0911,1000,1032,0.0,83.9089,0.0,0.0,83.9089,0.0,39.8545,99.6364,99.6364,0.0,0.0,0.0,1977.0,2032.582,0.1,0.1138,2131.6364,2071.8545
2018-01-04 11:00:00-06:00,156.0,346.1829,0.0,1754.0,1000,754,156.0,0.3333,0.0,0.0,0.3333,11.7,40.0463,92.3158,92.3158,0.0,0.0,144.3,1754.3333,2388.545,0.1,0.0967,1846.3158,1950.0463
2018-01-04 12:00:00-06:00,477.0,371.5094,0.0,1477.0,1000,477,477.0,0.3333,0.0,0.0,0.3333,35.775,40.6347,77.7368,77.7368,0.0,0.0,585.525,1477.3333,2443.881,0.1,0.0967,1554.7368,1994.6347
2018-01-04 13:00:00-06:00,262.0,303.6705,0.0,1376.0,1000,376,262.0,0.1667,0.0,0.0,0.1667,19.65,34.2084,72.4211,72.4211,0.0,0.0,827.875,1376.1667,2048.3,0.1,0.0967,1448.4211,1672.2084
2018-01-04 14:00:00-06:00,0.0,0.0,0.0,1228.5558,1000,319,0.0,109.2775,0.0,0.0,109.2775,0.0,25.8643,64.6608,64.6608,0.0,0.0,827.875,1337.8333,1319.081,0.1,0.0967,1383.6608,1344.8643
2018-01-04 15:00:00-06:00,0.0,57.6616,0.0,325.0,325,0,0.0,1002.0,0.0,0.0,1002.0,0.0,6.8421,17.1053,17.1053,0.0,0.0,827.875,1327.0,406.609,0.1,0.0967,342.1053,331.8421
2018-01-04 16:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1774.8333,0.0,0.0,1774.8333,0.0,0.0,0.0,0.0,0.0,0.0,827.875,1774.8333,0.0,0.1,0.0967,0.0,0.0
2018-01-04 17:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1735.8333,0.0,0.0,1735.8333,0.0,0.0,0.0,0.0,0.0,0.0,827.875,1735.8333,0.0,0.1,0.0967,0.0,0.0
2018-01-04 18:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1667.0,0.0,0.0,1667.0,0.0,0.0,0.0,0.0,0.0,0.0,827.875,1667.0,0.0,0.1,0.0967,0.0,0.0
2018-01-04 19:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,810.0188,827.875,0.0,810.0188,0.0,0.0,41.3938,0.0,41.3938,0.0,0.0,1596.5,0.0,0.1,0.1138,869.2688,0.0
2018-01-04 20:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1532.5,0.0,0.0,1532.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1532.5,0.0,0.1,0.1138,0.0,0.0
2018-01-04 21:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1528.1667,0.0,0.0,1528.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1528.1667,0.0,0.1,0.0967,0.0,0.0
2018-01-04 22:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1472.8333,0.0,0.0,1472.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.8333,0.0,0.1,0.0967,0.0,0.0
2018-01-04 23:00:00-06:00,0.0,0.0,0.0,0.0,0,0,-0.0,1449.6667,0.0,-0.0,1449.6667,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1449.6667,0.0,0.1,0.067,-0.0,0.0
2018-01-05 00:00:00-06:00,0.0,0.0,0.0,0.0,0,0,88.065,1506.3667,0.0,88.065,1413.6667,6.6049,0.0,4.635,0.0,0.0,4.635,81.4601,1413.6667,0.0,0.1,0.067,4.635,0.0
2018-01-05 01:00:00-06:00,0.0,0.0,0.0,0.0,0,0,75.715,1506.3667,0.0,75.715,1426.6667,5.6786,0.0,3.985,0.0,0.0,3.985,151.4965,1426.6667,0.0,0.1,0.067,3.985,0.0
2018-01-05 02:00:00-06:00,0.0,0.0,0.0,0.0,0,0,66.8484,1506.3667,0.0,66.8484,1436.0,5.0136,0.0,3.5183,0.0,0.0,3.5183,213.3313,1436.0,0.0,0.1,0.067,3.5183,0.0
2018-01-05 03:00:00-06:00,0.0,0.0,0.0,0.0,0,0,80.7817,1506.3667,0.0,80.7817,1421.3333,6.0586,0.0,4.2517,0.0,0.0,4.2517,288.0543,1421.3333,0.0,0.1,0.067,4.2517,0.0
2018-01-05 04:00:00-06:00,0.0,0.0,0.0,0.0,0,0,52.44,1506.3667,0.0,52.44,1451.1667,3.933,0.0,2.76,0.0,0.0,2.76,336.5613,1451.1667,0.0,0.1,0.067,2.76,0.0
2018-01-05 05:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1506.3667,16.4561,0.0,1506.3667,0.0,0.0,0.8228,0.0,0.8228,0.0,320.1052,1522.0,0.0,0.1,0.067,17.2789,0.0
2018-01-05 06:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1506.3667,144.8772,0.0,1506.3667,0.0,0.0,7.2439,0.0,7.2439,0.0,175.228,1644.0,0.0,0.1,0.0967,152.121,0.0
2018-01-05 07:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1506.3667,175.228,0.0,1506.3667,0.0,0.0,8.7614,0.0,8.7614,0.0,0.0,1672.8333,0.0,0.1,0.0967,183.9895,0.0
2018-01-05 08:00:00-06:00,0.0,61.2979,0.0,345.0,345,0,89.965,1506.3667,0.0,89.965,1411.6667,6.7474,7.2632,22.8929,18.1579,0.0,4.735,83.2176,1756.6667,431.719,0.1,0.0967,367.8929,352.2632
2018-01-05 09:00:00-06:00,0.0,102.9228,0.0,579.0,579,0,0.0,771.6667,0.0,0.0,771.6667,0.0,12.1895,30.4737,30.4737,0.0,0.0,83.2176,1350.6667,724.586,0.1,0.1138,609.4737,591.1895
2018-01-05 10:00:00-06:00,0.0,114.1777,0.0,645.0,645,0,0.0,720.6667,0.0,0.0,720.6667,0.0,13.5789,33.9474,33.9474,0.0,0.0,83.2176,1365.6667,806.704,0.1,0.1138,678.9474,658.5789
2018-01-05 11:00:00-06:00,0.0,76.9384,0.0,435.0,435,0,555.465,1506.3667,0.0,555.465,921.6667,41.6599,9.1579,52.1297,22.8947,0.0,29.235,597.0228,1356.6667,543.991,0.1,0.0967,487.1297,444.1579
2018-01-05 12:00:00-06:00,0.0,77.1694,0.0,435.0,435,0,599.4817,1506.3667,0.0,599.4817,875.3333,44.9611,9.1579,54.4464,22.8947,0.0,31.5517,1151.5433,1310.3333,544.222,0.1,0.0967,489.4464,444.1579
2018-01-05 13:00:00-06:00,0.0,73.7947,0.0,414.0,414,0,583.015,1506.3667,0.0,583.015,892.6667,43.7261,8.7158,52.4745,21.7895,0.0,30.685,1690.8322,1306.6667,518.3,0.1,0.0967,466.4745,422.7158
2018-01-05 14:00:00-06:00,0.0,44.3074,0.0,245.0,245,0,0.0,1038.5,0.0,0.0,1038.5,0.0,5.1579,12.8947,12.8947,0.0,0.0,1690.8322,1283.5,307.36,0.1,0.0967,257.8947,250.1579
2018-01-05 15:00:00-06:00,0.0,27.364,0.0,152.0,152,0,169.6833,1267.114,0.0,169.6833,1088.5,12.7262,3.2,16.9307,8.0,0.0,8.9307,1847.7893,1240.5,190.564,0.1,0.0967,168.9307,155.2
2018-01-05 16:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1506.3667,293.4737,0.0,1506.3667,0.0,0.0,14.6737,0.0,14.6737,0.0,1554.3156,1785.1667,0.0,0.1,0.0967,308.1473,0.0
2018-01-05 17:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1506.3667,425.4035,0.0,1506.3667,0.0,0.0,21.2702,0.0,21.2702,0.0,1128.9122,1910.5,0.0,0.1,0.0967,446.6737,0.0
2018-01-05 18:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1506.3667,404.8772,0.0,1506.3667,0.0,0.0,20.2439,0.0,20.2439,0.0,724.035,1891.0,0.0,0.1,0.0967,425.121,0.0
