,E_demand,E_PV,Price_furniture,Price_TURPE_E,Price_TURPE_P,Price_DT_mod,Export_price
1466,1760.5,0,0.03975,0.0086,0.00164,,0.1
1467,1837.1666666666667,0,0.03975,0.0086,0.00164,,0.1
1468,1883.3333333333333,0,0.03975,0.0086,0.00164,,0.1
1469,1945.8333333333333,0,0.03975,0.0086,0.00164,,0.1
1470,2014.6666666666665,0,0.05504,0.0097,0.0086,,0.1
1471,1980.5,471.586,0.05504,0.0097,0.0086,,0.1
1472,1920.5,1149.255,0.05504,0.0097,0.0086,,0.1
1473,1922.1666666666667,2038.4460000000001,0.05504,0.0097,0.0086,,0.1
1474,1916.3333333333333,2400.237,0.05504,0.0097,0.0086,,0.1
1475,1920.6666666666667,2674.3959999999997,0.05504,0.0097,0.0086,,0.1
1476,1747.8333333333335,3183.656,0.05504,0.0097,0.0086,,0.1
1477,1399.1666666666667,2369.486,0.05504,0.0097,0.0086,,0.1
1478,1285.5,2599.564,0.05504,0.0097,0.0086,,0.1
1479,1251.3333333333333,1922.4920000000002,0.05504,0.0097,0.0086,,0.1
1480,1249.6666666666667,817.459,0.05504,0.0097,0.0086,,0.1
1481,1451.3333333333335,0,0.05504,0.0097,0.0086,,0.1
1482,1477.3333333333333,0,0.05504,0.0097,0.0086,,0.1
1483,1378.6666666666667,0,0.05504,0.0097,0.0086,,0.1
1484,1248.6666666666667,0,0.05504,0.0097,0.0086,,0.1
1485,1270.8333333333333,0,0.05504,0.0097,0.0086,,0.1
1486,1287.8333333333335,0,0.05504,0.0097,0.0086,,0.1
1487,1270.3333333333335,0,0.03975,0.0086,0.00164,,0.1
1488,1286.8333333333333,0,0.03975,0.0086,0.00164,,0.1
1489,1645.9999999999998,0,0.03975,0.0086,0.00164,,0.1
1490,2167.0,0,0.03975,0.0086,0.00164,,0.1
1491,2755.1666666666665,0,0.03975,0.0086,0.00164,,0.1
1492,3307.4999999999995,0,0.03975,0.0086,0.00164,,0.1
1493,3812.333333333334,0,0.03975,0.0086,0.00164,,0.1
1494,3834.1666666666665,0,0.05504,0.0097,0.0086,,0.1
1495,3791.4999999999995,538.415,0.05504,0.0097,0.0086,,0.1
1496,3628.5,1316.372,0.05504,0.0097,0.0086,,0.1
1497,2992.5,2578.896,0.05504,0.0097,0.0086,,0.1
1498,1811.5000000000002,2529.734,0.05504,0.0097,0.0086,,0.1
1499,1401.6666666666667,3069.1459999999997,0.05504,0.0097,0.0086,,0.1
1500,1396.6666666666667,1806.501,0.05504,0.0097,0.0086,,0.1
1501,1315.3333333333333,1272.509,0.05504,0.0097,0.0086,,0.1
1502,1076.1666666666665,539.894,0.05504,0.0097,0.0086,,0.1
1503,1055.5,98.93299999999999,0.05504,0.0097,0.0086,,0.1
1504,1097.3333333333333,29.5155,0.05504,0.0097,0.0086,,0.1
1505,1082.1666666666665,0,0.05504,0.0097,0.0086,,0.1
1506,1109.6666666666667,0,0.05504,0.0097,0.0086,,0.1
1507,1094.3333333333333,0,0.05504,0.0097,0.0086,,0.1
1508,1161.8333333333333,0,0.05504,0.0097,0.0086,,0.1
1509,1087.3333333333333,0,0.05504,0.0097,0.0086,,0.1
1510,1049.8333333333333,0,0.05504,0.0097,0.0086,,0.1
1511,1077.5,0,0.03975,0.0086,0.00164,,0.1
1512,1070.0,0,0.03975,0.0086,0.00164,,0.1
1513,1024.3333333333335,0,0.03975,0.0086,0.00164,,0.1
1514,1118.6666666666665,0,0.03975,0.0086,0.00164,,0.1
1515,1261.1666666666667,0,0.03975,0.0086,0.00164,,0.1
1516,1446.0,0,0.03975,0.0086,0.00164,,0.1
1517,1585.5,0,0.03975,0.0086,0.00164,,0.1
1518,1687.0,0,0.05504,0.0097,0.0086,,0.1
1519,1856.3333333333333,543.488,0.05504,0.0097,0.0086,,0.1
1520,1944.1666666666667,1379.131,0.05504,0.0097,0.0086,,0.1
1521,2029.1666666666665,2328.0789999999997,0.05504,0.0097,0.0086,,0.1
1522,2050.0,2758.56,0.05504,0.0097,0.0086,,0.1
1523,1852.3333333333333,3179.381,0.05504,0.0097,0.0086,,0.1
1524,1712.4999999999998,3206.855,0.05504,0.0097,0.0086,,0.1
1525,1554.1666666666665,2802.33,0.05504,0.0097,0.0086,,0.1
1526,1482.3333333333333,2567.116,0.05504,0.0097,0.0086,,0.1
1527,1424.8333333333333,1787.1570000000002,0.05504,0.0097,0.0086,,0.1
1528,1601.4999999999998,703.553,0.05504,0.0097,0.0086,,0.1
1529,1504.5,0,0.05504,0.0097,0.0086,,0.1
1530,1436.0,0,0.05504,0.0097,0.0086,,0.1
1531,1352.5,0,0.05504,0.0097,0.0086,,0.1
1532,1272.1666666666665,0,0.05504,0.0097,0.0086,,0.1
1533,1241.3333333333333,0,0.05504,0.0097,0.0086,,0.1
1534,1227.0,0,0.05504,0.0097,0.0086,,0.1
1535,1193.1666666666665,0,0.03975,0.0086,0.00164,,0.1
1536,1190.6666666666665,0,0.03975,0.0086,0.00164,,0.1
1537,1175.8333333333333,0,0.03975,0.0086,0.00164,,0.1
1538,1137.3333333333335,0,0.03975,0.0086,0.00164,,0.1
1539,1103.6666666666667,0,0.03975,0.0086,0.00164,,0.1
1540,1188.3333333333335,0,0.03975,0.0086,0.00164,,0.1
1541,1298.6666666666667,0,0.03975,0.0086,0.00164,,0.1
1542,1508.1666666666667,0,0.05504,0.0097,0.0086,,0.1
1543,1655.3333333333333,624.637,0.05504,0.0097,0.0086,,0.1
1544,1749.6666666666667,1400.024,0.05504,0.0097,0.0086,,0.1
1545,1866.0,401.485,0.05504,0.0097,0.0086,,0.1
1546,2013.3333333333335,371.213,0.05504,0.0097,0.0086,,0.1
1547,1908.5,264.302,0.05504,0.0097,0.0086,,0.1
1548,1771.5,1631.406,0.05504,0.0097,0.0086,,0.1
1549,1500.3333333333333,2051.366,0.05504,0.0097,0.0086,,0.1
1550,1481.5,1675.525,0.05504,0.0097,0.0086,,0.1
1551,1558.0,1600.0770000000002,0.05504,0.0097,0.0086,,0.1
1552,1517.6666666666665,864.12,0.05504,0.0097,0.0086,,0.1
1553,1485.1666666666667,61.544,0.05504,0.0097,0.0086,,0.1
1554,1467.3333333333335,0,0.05504,0.0097,0.0086,,0.1
1555,1441.0,0,0.05504,0.0097,0.0086,,0.1
1556,1361.0,0,0.05504,0.0097,0.0086,,0.1
1557,1277.6666666666665,0,0.05504,0.0097,0.0086,,0.1
1558,1139.8333333333333,0,0.05504,0.0097,0.0086,,0.1
1559,1101.1666666666667,0,0.03975,0.0086,0.00164,,0.1
1560,1219.1666666666665,0,0.03975,0.0086,0.00164,,0.1
1561,1322.0,0,0.03975,0.0086,0.00164,,0.1
1562,1441.8333333333333,0,0.03975,0.0086,0.00164,,0.1
1563,1414.1666666666667,0,0.03975,0.0086,0.00164,,0.1
1564,1520.9999999999998,0,0.03975,0.0086,0.00164,,0.1
1565,2072.666666666667,0,0.03975,0.0086,0.00164,,0.1
1566,2643.9999999999995,37.086,0.05504,0.0097,0.0086,,0.1
1567,2962.8333333333335,561.802,0.05504,0.0097,0.0086,,0.1
1568,3104.6666666666665,1299.219,0.05504,0.0097,0.0086,,0.1
1569,2807.5,2244.7039999999997,0.05504,0.0097,0.0086,,0.1
1570,2209.0,2819.366,0.05504,0.0097,0.0086,,0.1
1571,1996.5,3589.639,0.05504,0.0097,0.0086,,0.1
1572,1699.8333333333335,3292.742,0.05504,0.0097,0.0086,,0.1
1573,1448.1666666666667,3070.974,0.05504,0.0097,0.0086,,0.1
1574,1405.0,2008.79,0.05504,0.0097,0.0086,,0.1
1575,1367.5,1398.346,0.05504,0.0097,0.0086,,0.1
1576,1488.1666666666665,653.442,0.05504,0.0097,0.0086,,0.1
1577,1499.1666666666667,0,0.05504,0.0097,0.0086,,0.1
1578,1584.8333333333333,0,0.05504,0.0097,0.0086,,0.1
1579,1537.3333333333335,0,0.05504,0.0097,0.0086,,0.1
1580,1469.0000000000002,0,0.05504,0.0097,0.0086,,0.1
1581,1441.8333333333333,0,0.05504,0.0097,0.0086,,0.1
1582,1319.5000000000002,0,0.05504,0.0097,0.0086,,0.1
1583,1244.6666666666667,0,0.03975,0.0086,0.00164,,0.1
1584,1334.6666666666667,0,0.03975,0.0086,0.00164,,0.1
1585,2141.333333333333,0,0.03975,0.0086,0.00164,,0.1
1586,2896.9999999999995,0,0.03975,0.0086,0.00164,,0.1
1587,3108.666666666667,0,0.03975,0.0086,0.00164,,0.1
1588,3511.0,0,0.03975,0.0086,0.00164,,0.1
1589,3749.3333333333335,0,0.03975,0.0086,0.00164,,0.1
1590,3975.333333333333,46.004,0.05504,0.0097,0.0086,,0.1
1591,4005.5,625.106,0.05504,0.0097,0.0086,,0.1
1592,4034.1666666666665,1523.705,0.05504,0.0097,0.0086,,0.1
1593,3838.8333333333335,2641.313,0.05504,0.0097,0.0086,,0.1
1594,2953.5,3401.078,0.05504,0.0097,0.0086,,0.1
1595,2101.5,3788.051,0.05504,0.0097,0.0086,,0.1
1596,1962.8333333333333,3852.5759999999996,0.05504,0.0097,0.0086,,0.1
1597,1636.3333333333333,3566.81,0.05504,0.0097,0.0086,,0.1
1598,1528.0,2964.8109999999997,0.05504,0.0097,0.0086,,0.1
1599,1540.6666666666665,2090.951,0.05504,0.0097,0.0086,,0.1
1600,1480.8333333333335,1000.57,0.05504,0.0097,0.0086,,0.1
1601,1429.8333333333333,0,0.05504,0.0097,0.0086,,0.1
1602,1455.1666666666667,0,0.05504,0.0097,0.0086,,0.1
1603,1554.1666666666667,0,0.05504,0.0097,0.0086,,0.1
1604,1497.6666666666667,0,0.05504,0.0097,0.0086,,0.1
1605,1418.5000000000002,0,0.05504,0.0097,0.0086,,0.1
1606,1274.5,0,0.05504,0.0097,0.0086,,0.1
1607,1216.5,0,0.03975,0.0086,0.00164,,0.1
1608,1164.5,0,0.03975,0.0086,0.00164,,0.1
1609,1127.5,0,0.03975,0.0086,0.00164,,0.1
1610,1137.1666666666667,0,0.03975,0.0086,0.00164,,0.1
1611,1110.5,0,0.03975,0.0086,0.00164,,0.1
1612,1140.3333333333333,0,0.03975,0.0086,0.00164,,0.1
1613,1326.6666666666667,0,0.03975,0.0086,0.00164,,0.1
1614,1590.5,37.3007,0.05504,0.0097,0.0086,,0.1
1615,1642.6666666666667,525.509,0.05504,0.0097,0.0086,,0.1
1616,1595.8333333333333,1337.3020000000001,0.05504,0.0097,0.0086,,0.1
1617,1594.8333333333333,1283.721,0.05504,0.0097,0.0086,,0.1
1618,1620.5,1426.2720000000002,0.05504,0.0097,0.0086,,0.1
1619,1657.8333333333335,1318.745,0.05504,0.0097,0.0086,,0.1
1620,1461.1666666666667,1604.9879999999998,0.05504,0.0097,0.0086,,0.1
1621,1444.1666666666665,1610.021,0.05504,0.0097,0.0086,,0.1
1622,1456.8333333333335,2772.1259999999997,0.05504,0.0097,0.0086,,0.1
1623,1558.5,2423.626,0.05504,0.0097,0.0086,,0.1
1624,1549.0,859.692,0.05504,0.0097,0.0086,,0.1
1625,1479.3333333333333,0,0.05504,0.0097,0.0086,,0.1
1626,1421.1666666666665,0,0.05504,0.0097,0.0086,,0.1
1627,1350.8333333333333,0,0.05504,0.0097,0.0086,,0.1
1628,1276.0,0,0.05504,0.0097,0.0086,,0.1
1629,1232.0,0,0.05504,0.0097,0.0086,,0.1
1630,1180.3333333333333,0,0.05504,0.0097,0.0086,,0.1
1631,1179.3333333333335,0,0.03975,0.0086,0.00164,,0.1
1632,1156.3333333333333,0,0.03975,0.0086,0.00164,,0.1
1633,1141.1666666666667,0,0.03975,0.0086,0.00164,,0.1
1634,1161.5,0,0.03975,0.0086,0.00164,,0.1
1635,1143.0,0,0.03975,0.0086,0.00164,,0.1
1636,1148.3333333333335,0,0.03975,0.0086,0.00164,,0.1
1637,1223.3333333333333,0,0.03975,0.0086,0.00164,,0.1
1638,1278.0,48.633,0.05504,0.0097,0.0086,,0.1
1639,1319.0,621.016,0.05504,0.0097,0.0086,,0.1
1640,1359.8333333333335,1365.016,0.05504,0.0097,0.0086,,0.1
1641,1223.6666666666665,2347.573,0.05504,0.0097,0.0086,,0.1
1642,1260.5,3106.8320000000003,0.05504,0.0097,0.0086,,0.1
1643,1239.3333333333333,3477.23,0.05504,0.0097,0.0086,,0.1
1644,1230.3333333333333,3278.5570000000002,0.05504,0.0097,0.0086,,0.1
1645,1220.8333333333333,2478.603,0.05504,0.0097,0.0086,,0.1
1646,1179.5,1637.119,0.05504,0.0097,0.0086,,0.1
1647,1151.6666666666667,1096.501,0.05504,0.0097,0.0086,,0.1
1648,1122.0,489.075,0.05504,0.0097,0.0086,,0.1
1649,1097.6666666666665,0,0.05504,0.0097,0.0086,,0.1
1650,1091.1666666666665,0,0.05504,0.0097,0.0086,,0.1
1651,1064.3333333333335,0,0.05504,0.0097,0.0086,,0.1
1652,1014.5,0,0.05504,0.0097,0.0086,,0.1
1653,1002.3333333333333,0,0.05504,0.0097,0.0086,,0.1
1654,1012.0,0,0.05504,0.0097,0.0086,,0.1
1655,994.3333333333333,0,0.03975,0.0086,0.00164,,0.1
1656,926.6666666666667,0,0.03975,0.0086,0.00164,,0.1
1657,920.3333333333334,0,0.03975,0.0086,0.00164,,0.1
1658,936.8333333333334,0,0.03975,0.0086,0.00164,,0.1
1659,922.0,0,0.03975,0.0086,0.00164,,0.1
1660,891.8333333333334,0,0.03975,0.0086,0.00164,,0.1
1661,919.1666666666666,0,0.03975,0.0086,0.00164,,0.1
1662,1006.5,74.259,0.05504,0.0097,0.0086,,0.1
1663,1120.0,663.3689999999999,0.05504,0.0097,0.0086,,0.1
1664,1144.5,1530.3239999999998,0.05504,0.0097,0.0086,,0.1
1665,1167.5,2627.817,0.05504,0.0097,0.0086,,0.1
1666,1191.6666666666665,3184.123,0.05504,0.0097,0.0086,,0.1
1667,1363.5,3450.0559999999996,0.05504,0.0097,0.0086,,0.1
1668,1700.8333333333333,3377.8740000000003,0.05504,0.0097,0.0086,,0.1
1669,1946.3333333333335,3050.5809999999997,0.05504,0.0097,0.0086,,0.1
1670,2447.333333333333,2517.891,0.05504,0.0097,0.0086,,0.1
1671,2418.6666666666665,1774.473,0.05504,0.0097,0.0086,,0.1
1672,2656.333333333333,834.148,0.05504,0.0097,0.0086,,0.1
1673,2757.9999999999995,0,0.05504,0.0097,0.0086,,0.1
1674,2756.5,0,0.05504,0.0097,0.0086,,0.1
1675,2389.1666666666665,0,0.05504,0.0097,0.0086,,0.1
1676,1945.3333333333333,0,0.05504,0.0097,0.0086,,0.1
1677,1382.8333333333333,0,0.05504,0.0097,0.0086,,0.1
1678,1207.8333333333333,0,0.05504,0.0097,0.0086,,0.1
1679,1087.6666666666665,0,0.03975,0.0086,0.00164,,0.1
1680,943.1666666666666,0,0.03975,0.0086,0.00164,,0.1
1681,843.1666666666667,0,0.03975,0.0086,0.00164,,0.1
1682,867.1666666666667,0,0.03975,0.0086,0.00164,,0.1
1683,860.1666666666666,0,0.03975,0.0086,0.00164,,0.1
1684,870.3333333333333,0,0.03975,0.0086,0.00164,,0.1
1685,913.3333333333334,0,0.03975,0.0086,0.00164,,0.1
1686,1102.1666666666667,0,0.05504,0.0097,0.0086,,0.1
1687,1183.1666666666667,382.125,0.05504,0.0097,0.0086,,0.1
1688,1253.6666666666667,604.131,0.05504,0.0097,0.0086,,0.1
1689,1424.0,1692.2479999999998,0.05504,0.0097,0.0086,,0.1
1690,1458.0,2215.619,0.05504,0.0097,0.0086,,0.1
1691,1377.8333333333335,2265.5679999999998,0.05504,0.0097,0.0086,,0.1
1692,1385.0000000000002,1527.28,0.05504,0.0097,0.0086,,0.1
1693,1383.5000000000002,1129.412,0.05504,0.0097,0.0086,,0.1
1694,1331.3333333333333,875.433,0.05504,0.0097,0.0086,,0.1
1695,1252.6666666666667,988.303,0.05504,0.0097,0.0086,,0.1
1696,1181.6666666666665,565.705,0.05504,0.0097,0.0086,,0.1
1697,1110.6666666666667,0,0.05504,0.0097,0.0086,,0.1
1698,1041.3333333333333,0,0.05504,0.0097,0.0086,,0.1
1699,990.0000000000001,0,0.05504,0.0097,0.0086,,0.1
1700,921.1666666666667,0,0.05504,0.0097,0.0086,,0.1
1701,847.6666666666666,0,0.05504,0.0097,0.0086,,0.1
1702,792.4999999999999,0,0.05504,0.0097,0.0086,,0.1
1703,891.5,0,0.03975,0.0086,0.00164,,0.1
1704,1114.0,0,0.03975,0.0086,0.00164,,0.1
1705,1179.5,0,0.03975,0.0086,0.00164,,0.1
1706,1193.5,0,0.03975,0.0086,0.00164,,0.1
1707,1149.1666666666667,0,0.03975,0.0086,0.00164,,0.1
1708,1193.0,0,0.03975,0.0086,0.00164,,0.1
1709,1283.8333333333333,0,0.03975,0.0086,0.00164,,0.1
1710,1413.5,97.723,0.05504,0.0097,0.0086,,0.1
1711,1500.6666666666667,677.587,0.05504,0.0097,0.0086,,0.1
1712,1614.3333333333335,1531.7910000000002,0.05504,0.0097,0.0086,,0.1
1713,1728.4999999999998,2423.226,0.05504,0.0097,0.0086,,0.1
1714,1677.5,2881.935,0.05504,0.0097,0.0086,,0.1
1715,1462.3333333333335,2880.135,0.05504,0.0097,0.0086,,0.1
1716,1477.6666666666667,2802.272,0.05504,0.0097,0.0086,,0.1
1717,1511.6666666666667,2631.781,0.05504,0.0097,0.0086,,0.1
1718,1507.0,1987.3370000000002,0.05504,0.0097,0.0086,,0.1
1719,1415.1666666666667,1230.626,0.05504,0.0097,0.0086,,0.1
1720,1291.0,548.888,0.05504,0.0097,0.0086,,0.1
1721,1278.6666666666667,0,0.05504,0.0097,0.0086,,0.1
1722,1137.0,0,0.05504,0.0097,0.0086,,0.1
1723,1147.5,0,0.05504,0.0097,0.0086,,0.1
1724,1092.8333333333333,0,0.05504,0.0097,0.0086,,0.1
1725,1089.0,0,0.05504,0.0097,0.0086,,0.1
1726,1064.0,0,0.05504,0.0097,0.0086,,0.1
1727,954.1666666666666,0,0.03975,0.0086,0.00164,,0.1
1728,1205.8333333333335,0,0.03975,0.0086,0.00164,,0.1
1729,1645.1666666666667,0,0.03975,0.0086,0.00164,,0.1
1730,2047.6666666666665,0,0.03975,0.0086,0.00164,,0.1
1731,2356.0,0,0.03975,0.0086,0.00164,,0.1
1732,2740.1666666666665,0,0.03975,0.0086,0.00164,,0.1
1733,3223.0,0,0.03975,0.0086,0.00164,,0.1
1734,3544.5,58.028,0.05504,0.0097,0.0086,,0.1
1735,3674.0,467.035,0.05504,0.0097,0.0086,,0.1
1736,3720.1666666666665,1118.873,0.05504,0.0097,0.0086,,0.1
1737,3379.166666666666,1334.326,0.05504,0.0097,0.0086,,0.1
1738,2597.0,1626.172,0.05504,0.0097,0.0086,,0.1
1739,2121.1666666666665,1959.109,0.05504,0.0097,0.0086,,0.1
1740,1983.5000000000002,2446.4629999999997,0.05504,0.0097,0.0086,,0.1
1741,1683.3333333333333,2560.3979999999997,0.05504,0.0097,0.0086,,0.1
1742,1556.333333333333,2534.101,0.05504,0.0097,0.0086,,0.1
1743,1520.5,2106.055,0.05504,0.0097,0.0086,,0.1
1744,1336.8333333333335,1019.425,0.05504,0.0097,0.0086,,0.1
1745,1692.6666666666667,42.1581,0.05504,0.0097,0.0086,,0.1
1746,1706.3333333333333,0,0.05504,0.0097,0.0086,,0.1
1747,1609.3333333333333,0,0.05504,0.0097,0.0086,,0.1
1748,1277.0,0,0.05504,0.0097,0.0086,,0.1
1749,1110.0,0,0.05504,0.0097,0.0086,,0.1
1750,1041.0,0,0.05504,0.0097,0.0086,,0.1
1751,952.3333333333334,0,0.03975,0.0086,0.00164,,0.1
1752,882.8333333333334,0,0.03975,0.0086,0.00164,,0.1
1753,883.5,0,0.03975,0.0086,0.00164,,0.1
1754,860.3333333333335,0,0.03975,0.0086,0.00164,,0.1
1755,848.1666666666666,0,0.03975,0.0086,0.00164,,0.1
1756,852.6666666666666,0,0.03975,0.0086,0.00164,,0.1
1757,944.0,0,0.03975,0.0086,0.00164,,0.1
1758,1066.3333333333333,197.787,0.05504,0.0097,0.0086,,0.1
1759,1240.6666666666665,750.7869999999999,0.05504,0.0097,0.0086,,0.1
1760,1301.3333333333333,1025.173,0.05504,0.0097,0.0086,,0.1
1761,1327.8333333333333,1659.737,0.05504,0.0097,0.0086,,0.1
1762,1476.6666666666667,1579.27,0.05504,0.0097,0.0086,,0.1
1763,1584.9999999999998,690.285,0.05504,0.0097,0.0086,,0.1
1764,1834.6666666666667,1678.479,0.05504,0.0097,0.0086,,0.1
1765,1851.8333333333333,1546.72,0.05504,0.0097,0.0086,,0.1
1766,1906.166666666667,1265.9489999999998,0.05504,0.0097,0.0086,,0.1
1767,1927.0,130.377,0.05504,0.0097,0.0086,,0.1
1768,2138.5,358.406,0.05504,0.0097,0.0086,,0.1
1769,2419.833333333333,26.9161,0.05504,0.0097,0.0086,,0.1
1770,2933.666666666667,0,0.05504,0.0097,0.0086,,0.1
1771,3448.333333333333,0,0.05504,0.0097,0.0086,,0.1
1772,3464.0,0,0.05504,0.0097,0.0086,,0.1
1773,3278.0,0,0.05504,0.0097,0.0086,,0.1
1774,3172.0,0,0.05504,0.0097,0.0086,,0.1
1775,2942.5,0,0.03975,0.0086,0.00164,,0.1
1776,2460.666666666667,0,0.03975,0.0086,0.00164,,0.1
1777,1608.8333333333333,0,0.03975,0.0086,0.00164,,0.1
1778,1352.3333333333335,0,0.03975,0.0086,0.00164,,0.1
1779,1273.8333333333333,0,0.03975,0.0086,0.00164,,0.1
1780,1142.1666666666667,0,0.03975,0.0086,0.00164,,0.1
1781,1116.0,0,0.03975,0.0086,0.00164,,0.1
1782,1298.3333333333333,118.413,0.05504,0.0097,0.0086,,0.1
1783,1484.3333333333335,465.87,0.05504,0.0097,0.0086,,0.1
1784,1500.9999999999998,948.085,0.05504,0.0097,0.0086,,0.1
1785,1462.3333333333333,1226.087,0.05504,0.0097,0.0086,,0.1
1786,1481.3333333333333,1714.997,0.05504,0.0097,0.0086,,0.1
1787,1328.5,1731.661,0.05504,0.0097,0.0086,,0.1
1788,1241.3333333333333,1954.376,0.05504,0.0097,0.0086,,0.1
1789,1262.8333333333333,1586.901,0.05504,0.0097,0.0086,,0.1
1790,1235.3333333333335,1239.631,0.05504,0.0097,0.0086,,0.1
1791,1224.6666666666665,866.4689999999999,0.05504,0.0097,0.0086,,0.1
1792,1151.8333333333333,337.17,0.05504,0.0097,0.0086,,0.1
1793,1077.3333333333335,0,0.05504,0.0097,0.0086,,0.1
1794,1027.6666666666667,0,0.05504,0.0097,0.0086,,0.1
1795,974.5,0,0.05504,0.0097,0.0086,,0.1
1796,955.6666666666666,0,0.05504,0.0097,0.0086,,0.1
1797,858.9999999999999,0,0.05504,0.0097,0.0086,,0.1
1798,839.8333333333334,0,0.05504,0.0097,0.0086,,0.1
1799,846.3333333333333,0,0.03975,0.0086,0.00164,,0.1
1800,823.5,0,0.03975,0.0086,0.00164,,0.1
1801,833.5000000000001,0,0.03975,0.0086,0.00164,,0.1
1802,981.8333333333333,0,0.03975,0.0086,0.00164,,0.1
1803,957.3333333333334,0,0.03975,0.0086,0.00164,,0.1
1804,957.5,0,0.03975,0.0086,0.00164,,0.1
1805,1114.5,0,0.03975,0.0086,0.00164,,0.1
1806,1295.0,135.19799999999998,0.05504,0.0097,0.0086,,0.1
1807,1412.0000000000002,564.185,0.05504,0.0097,0.0086,,0.1
1808,1444.5000000000002,950.6010000000001,0.05504,0.0097,0.0086,,0.1
1809,1457.8333333333333,1343.9660000000001,0.05504,0.0097,0.0086,,0.1
1810,1481.6666666666665,1544.7420000000002,0.05504,0.0097,0.0086,,0.1
1811,1474.5,1685.5520000000001,0.05504,0.0097,0.0086,,0.1
1812,1441.8333333333335,1502.751,0.05504,0.0097,0.0086,,0.1
1813,1379.0,1595.139,0.05504,0.0097,0.0086,,0.1
1814,1070.0,1216.188,0.05504,0.0097,0.0086,,0.1
1815,1174.6666666666667,709.701,0.05504,0.0097,0.0086,,0.1
1816,1250.8333333333335,395.32199999999995,0.05504,0.0097,0.0086,,0.1
1817,1232.0,0,0.05504,0.0097,0.0086,,0.1
1818,1182.8333333333335,0,0.05504,0.0097,0.0086,,0.1
1819,931.0,0,0.05504,0.0097,0.0086,,0.1
1820,882.6666666666666,0,0.05504,0.0097,0.0086,,0.1
1821,917.5,0,0.05504,0.0097,0.0086,,0.1
1822,971.0,0,0.05504,0.0097,0.0086,,0.1
1823,1040.1666666666667,0,0.03975,0.0086,0.00164,,0.1
1824,1025.8333333333335,0,0.03975,0.0086,0.00164,,0.1
1825,1239.6666666666667,0,0.03975,0.0086,0.00164,,0.1
1826,2130.5,0,0.03975,0.0086,0.00164,,0.1
1827,2600.0,0,0.03975,0.0086,0.00164,,0.1
1828,2849.833333333333,0,0.03975,0.0086,0.00164,,0.1
1829,2651.6666666666665,0,0.03975,0.0086,0.00164,,0.1
1830,2678.3333333333335,169.347,0.05504,0.0097,0.0086,,0.1
1831,2795.8333333333335,594.942,0.05504,0.0097,0.0086,,0.1
1832,2809.1666666666665,1101.9089999999999,0.05504,0.0097,0.0086,,0.1
1833,2093.5,1449.227,0.05504,0.0097,0.0086,,0.1
1834,1312.6666666666665,1738.839,0.05504,0.0097,0.0086,,0.1
1835,1258.5,1681.942,0.05504,0.0097,0.0086,,0.1
1836,1027.0,1829.935,0.05504,0.0097,0.0086,,0.1
1837,883.4999999999999,1538.7520000000002,0.05504,0.0097,0.0086,,0.1
1838,866.0,1284.787,0.05504,0.0097,0.0086,,0.1
1839,892.8333333333334,780.89,0.05504,0.0097,0.0086,,0.1
1840,859.5000000000001,425.155,0.05504,0.0097,0.0086,,0.1
1841,882.1666666666666,0,0.05504,0.0097,0.0086,,0.1
1842,880.1666666666666,0,0.05504,0.0097,0.0086,,0.1
1843,896.3333333333335,0,0.05504,0.0097,0.0086,,0.1
1844,884.8333333333334,0,0.05504,0.0097,0.0086,,0.1
1845,937.1666666666665,0,0.05504,0.0097,0.0086,,0.1
1846,899.5,0,0.05504,0.0097,0.0086,,0.1
1847,925.3333333333334,0,0.03975,0.0086,0.00164,,0.1
1848,1048.0,0,0.03975,0.0086,0.00164,,0.1
1849,1212.8333333333333,0,0.03975,0.0086,0.00164,,0.1
1850,1247.0,0,0.03975,0.0086,0.00164,,0.1
1851,1317.8333333333333,0,0.03975,0.0086,0.00164,,0.1
1852,1477.3333333333333,0,0.03975,0.0086,0.00164,,0.1
1853,1709.8333333333333,0,0.03975,0.0086,0.00164,,0.1
1854,2112.166666666667,210.00400000000002,0.05504,0.0097,0.0086,,0.1
1855,2415.0,835.795,0.05504,0.0097,0.0086,,0.1
1856,2649.666666666667,1860.569,0.05504,0.0097,0.0086,,0.1
1857,2424.0,2864.329,0.05504,0.0097,0.0086,,0.1
1858,1998.0,3563.6659999999997,0.05504,0.0097,0.0086,,0.1
1859,1802.0,3880.1409999999996,0.05504,0.0097,0.0086,,0.1
1860,1615.5,3930.508,0.05504,0.0097,0.0086,,0.1
1861,1487.0000000000002,3647.8590000000004,0.05504,0.0097,0.0086,,0.1
1862,1457.6666666666667,3048.345,0.05504,0.0097,0.0086,,0.1
1863,1456.1666666666667,2181.843,0.05504,0.0097,0.0086,,0.1
1864,1273.6666666666667,1122.481,0.05504,0.0097,0.0086,,0.1
1865,1191.8333333333333,40.9437,0.05504,0.0097,0.0086,,0.1
1866,1100.3333333333333,0,0.05504,0.0097,0.0086,,0.1
1867,1012.0,0,0.05504,0.0097,0.0086,,0.1
1868,932.8333333333334,0,0.05504,0.0097,0.0086,,0.1
1869,905.1666666666666,0,0.05504,0.0097,0.0086,,0.1
1870,1179.8333333333333,0,0.05504,0.0097,0.0086,,0.1
1871,1716.1666666666665,0,0.03975,0.0086,0.00164,,0.1
1872,1742.1666666666667,0,0.03975,0.0086,0.00164,,0.1
